DepartamentoCodigo,Departamento,MunicipioCodigo,Municipio,Año,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
73,Tolima,73675,San Antonio,2018,0,Sin riesgo,0.0,Sin riesgo,ND,ND
73,Tolima,73675,San Antonio,2019,0,Sin riesgo,0.0,Sin riesgo,ND,ND
73,Tolima,73675,San Antonio,2020,8.8,Riesgo bajo,8.8,Riesgo bajo,ND,ND
73,Tolima,73675,San Antonio,2021,5.8,Riesgo bajo,5.8,Riesgo bajo,ND,ND
73,Tolima,73675,San Antonio,2022,4.4,Sin riesgo,4.4,Sin riesgo,ND,ND
73,Tolima,73675,San Antonio,2023,2.7,Sin riesgo,2.7,Sin riesgo,ND,ND
73,Tolima,73678,San Luis,2007,0.4,Sin riesgo,ND,ND,ND,ND
73,Tolima,73678,San Luis,2008,0.5,Sin riesgo,ND,ND,ND,ND
73,Tolima,73678,San Luis,2009,36.2,Riesgo alto,ND,ND,ND,ND
73,Tolima,73678,San Luis,2010,19.5,Riesgo medio,ND,ND,ND,ND
73,Tolima,73678,San Luis,2011,1.6,Sin riesgo,ND,ND,ND,ND
73,Tolima,73678,San Luis,2012,9.4,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73678,San Luis,2013,13.4,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73678,San Luis,2014,0.2,Sin riesgo,ND,ND,ND,ND
73,Tolima,73678,San Luis,2016,9.5,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73678,San Luis,2017,2.6,Sin riesgo,ND,ND,ND,ND
73,Tolima,73678,San Luis,2018,0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
73,Tolima,73678,San Luis,2019,0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
73,Tolima,73678,San Luis,2020,1.7,Sin riesgo,1.7,Sin riesgo,ND,ND
73,Tolima,73678,San Luis,2021,2.7,Sin riesgo,0.9,Sin riesgo,21.6,Riesgo medio
73,Tolima,73678,San Luis,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
73,Tolima,73678,San Luis,2023,5.4,Riesgo bajo,4.0,Sin riesgo,21.4,Riesgo medio
73,Tolima,73686,Santa Isabel,2007,46.2,Riesgo alto,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2008,62.2,Riesgo alto,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2009,80.8,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2010,47.7,Riesgo alto,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2011,18.5,Riesgo medio,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2012,77.8,Riesgo alto,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2013,86.4,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2014,95,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2017,64.3,Riesgo alto,ND,ND,ND,ND
73,Tolima,73686,Santa Isabel,2018,87.9,Inviable sanitariamente,87.9,Inviable sanitariamente,ND,ND
73,Tolima,73686,Santa Isabel,2019,59.4,Riesgo alto,59.4,Riesgo alto,ND,ND
73,Tolima,73686,Santa Isabel,2020,15.2,Riesgo medio,15.2,Riesgo medio,ND,ND
73,Tolima,73686,Santa Isabel,2021,4.9,Sin riesgo,4.9,Sin riesgo,ND,ND
73,Tolima,73686,Santa Isabel,2022,0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
73,Tolima,73686,Santa Isabel,2023,2.7,Sin riesgo,2.7,Sin riesgo,ND,ND
73,Tolima,73770,Suárez,2007,24.3,Riesgo medio,ND,ND,ND,ND
73,Tolima,73770,Suárez,2008,84.4,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73770,Suárez,2009,78.8,Riesgo alto,ND,ND,ND,ND
73,Tolima,73770,Suárez,2010,62.2,Riesgo alto,ND,ND,ND,ND
73,Tolima,73770,Suárez,2011,2.3,Sin riesgo,ND,ND,ND,ND
73,Tolima,73770,Suárez,2012,40.4,Riesgo alto,ND,ND,ND,ND
73,Tolima,73770,Suárez,2013,12.2,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73770,Suárez,2014,0.5,Sin riesgo,ND,ND,ND,ND
73,Tolima,73770,Suárez,2016,9,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73770,Suárez,2017,37.7,Riesgo alto,ND,ND,ND,ND
73,Tolima,73770,Suárez,2018,41.6,Riesgo alto,41.6,Riesgo alto,ND,ND
73,Tolima,73770,Suárez,2019,20.3,Riesgo medio,20.3,Riesgo medio,ND,ND
73,Tolima,73770,Suárez,2020,63.4,Riesgo alto,63.4,Riesgo alto,ND,ND
73,Tolima,73770,Suárez,2021,53.9,Riesgo alto,53.9,Riesgo alto,ND,ND
73,Tolima,73770,Suárez,2022,84.1,Inviable sanitariamente,84.1,Inviable sanitariamente,ND,ND
73,Tolima,73770,Suárez,2023,66.6,Riesgo alto,66.6,Riesgo alto,ND,ND
73,Tolima,73854,Valle de San Juan,2007,73.2,Riesgo alto,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2008,64.1,Riesgo alto,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2009,66.1,Riesgo alto,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2010,88.3,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2011,92.7,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2012,55.4,Riesgo alto,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2013,73.4,Riesgo alto,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2014,86.7,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2016,67.1,Riesgo alto,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2017,84.9,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73854,Valle de San Juan,2018,82.3,Inviable sanitariamente,82.3,Inviable sanitariamente,ND,ND
73,Tolima,73854,Valle de San Juan,2019,86,Inviable sanitariamente,86.0,Inviable sanitariamente,ND,ND
73,Tolima,73854,Valle de San Juan,2020,71.8,Riesgo alto,71.8,Riesgo alto,ND,ND
73,Tolima,73854,Valle de San Juan,2021,34.3,Riesgo medio,34.3,Riesgo medio,ND,ND
73,Tolima,73854,Valle de San Juan,2022,11.9,Riesgo bajo,11.9,Riesgo bajo,ND,ND
73,Tolima,73854,Valle de San Juan,2023,7.7,Riesgo bajo,7.7,Riesgo bajo,ND,ND
73,Tolima,73861,Venadillo,2007,19.4,Riesgo medio,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2008,8.9,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2009,18.1,Riesgo medio,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2010,3.2,Sin riesgo,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2011,2.1,Sin riesgo,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2012,9.4,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2013,4.2,Sin riesgo,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2014,22.8,Riesgo medio,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2016,0,Sin riesgo,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2017,5.7,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73861,Venadillo,2018,0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
73,Tolima,73861,Venadillo,2019,5.7,Riesgo bajo,5.7,Riesgo bajo,ND,ND
73,Tolima,73861,Venadillo,2020,8.4,Riesgo bajo,8.4,Riesgo bajo,ND,ND
73,Tolima,73861,Venadillo,2021,6.2,Riesgo bajo,6.2,Riesgo bajo,ND,ND
73,Tolima,73861,Venadillo,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
73,Tolima,73861,Venadillo,2023,1.3,Sin riesgo,1.3,Sin riesgo,ND,ND
73,Tolima,73870,Villahermosa,2007,22.8,Riesgo medio,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2008,29.9,Riesgo medio,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2009,83.5,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2010,28.9,Riesgo medio,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2011,13.4,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2012,24.2,Riesgo medio,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2013,0.9,Sin riesgo,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2014,8.6,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2016,50.1,Riesgo alto,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2017,10.8,Riesgo bajo,ND,ND,ND,ND
73,Tolima,73870,Villahermosa,2018,0,Sin riesgo,0.0,Sin riesgo,ND,ND
73,Tolima,73870,Villahermosa,2019,0,Sin riesgo,0.0,Sin riesgo,ND,ND
73,Tolima,73870,Villahermosa,2020,27.1,Riesgo medio,27.1,Riesgo medio,ND,ND
73,Tolima,73870,Villahermosa,2021,2.5,Sin riesgo,2.5,Sin riesgo,ND,ND
73,Tolima,73870,Villahermosa,2022,0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
73,Tolima,73870,Villahermosa,2023,8.3,Riesgo bajo,8.3,Riesgo bajo,ND,ND
73,Tolima,73873,Villarrica,2007,67.7,Riesgo alto,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2008,68.4,Riesgo alto,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2009,78.9,Riesgo alto,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2010,89.6,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2011,93,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2012,82.1,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2013,92.5,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2014,92.5,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2015,87,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2016,89.9,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2017,95.5,Inviable sanitariamente,ND,ND,ND,ND
73,Tolima,73873,Villarrica,2018,92.1,Inviable sanitariamente,92.1,Inviable sanitariamente,ND,ND
73,Tolima,73873,Villarrica,2019,86.2,Inviable sanitariamente,86.2,Inviable sanitariamente,ND,ND
73,Tolima,73873,Villarrica,2020,87.3,Inviable sanitariamente,87.3,Inviable sanitariamente,ND,ND
73,Tolima,73873,Villarrica,2021,89.4,Inviable sanitariamente,89.4,Inviable sanitariamente,ND,ND
73,Tolima,73873,Villarrica,2022,92.2,Inviable sanitariamente,92.2,Inviable sanitariamente,ND,ND
73,Tolima,73873,Villarrica,2023,60.3,Riesgo alto,60.3,Riesgo alto,ND,ND
76,Valle del Cauca,76001,Santiago de Cali,2007,54,Riesgo alto,ND,ND,54.0,Riesgo alto
76,Valle del Cauca,76001,Santiago de Cali,2008,4.5,Sin riesgo,4.5,Sin riesgo,ND,ND
76,Valle del Cauca,76001,Santiago de Cali,2009,27.3,Riesgo medio,ND,ND,27.3,Riesgo medio
76,Valle del Cauca,76001,Santiago de Cali,2010,8.3,Riesgo bajo,4.4,Sin riesgo,29.6,Riesgo medio
76,Valle del Cauca,76001,Santiago de Cali,2011,4.3,Sin riesgo,2.1,Sin riesgo,17.2,Riesgo medio
76,Valle del Cauca,76001,Santiago de Cali,2012,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
76,Valle del Cauca,76001,Santiago de Cali,2013,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
76,Valle del Cauca,76001,Santiago de Cali,2014,0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
76,Valle del Cauca,76001,Santiago de Cali,2015,3.7,Sin riesgo,1.8,Sin riesgo,8.9,Riesgo bajo
76,Valle del Cauca,76001,Santiago de Cali,2016,4.1,Sin riesgo,2.4,Sin riesgo,14.1,Riesgo medio
76,Valle del Cauca,76001,Santiago de Cali,2017,2.6,Sin riesgo,0.9,Sin riesgo,13.5,Riesgo bajo
76,Valle del Cauca,76001,Santiago de Cali,2018,1,Sin riesgo,1.0,Sin riesgo,ND,ND
76,Valle del Cauca,76001,Santiago de Cali,2019,8.7,Riesgo bajo,5.2,Riesgo bajo,13.5,Riesgo bajo
76,Valle del Cauca,76001,Santiago de Cali,2020,0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
76,Valle del Cauca,76001,Santiago de Cali,2021,0.1,Sin riesgo,0.1,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76001,Santiago de Cali,2022,1,Sin riesgo,1.0,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76001,Santiago de Cali,2023,0.3,Sin riesgo,0.3,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76020,Alcalá,2007,66.5,Riesgo alto,66.3,Riesgo alto,73.5,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2008,0,Sin riesgo,0.0,Sin riesgo,ND,ND
76,Valle del Cauca,76020,Alcalá,2009,26.6,Riesgo medio,0.0,Sin riesgo,72.3,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2010,8.9,Riesgo bajo,1.5,Sin riesgo,27.5,Riesgo medio
76,Valle del Cauca,76020,Alcalá,2011,15.7,Riesgo medio,2.3,Sin riesgo,47.6,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2012,29.6,Riesgo medio,19.1,Riesgo medio,69.1,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2013,36.8,Riesgo alto,9.4,Riesgo bajo,69.1,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2014,17.7,Riesgo medio,0.0,Sin riesgo,72.9,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2015,18,Riesgo medio,0.6,Sin riesgo,74.8,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2016,31.9,Riesgo medio,0.1,Sin riesgo,75.8,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2017,34.5,Riesgo medio,64.8,Riesgo alto,68.3,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2018,22.9,Riesgo medio,6.8,Riesgo bajo,45.8,Riesgo alto
76,Valle del Cauca,76020,Alcalá,2019,10.7,Riesgo bajo,0.7,Sin riesgo,29.1,Riesgo medio
76,Valle del Cauca,76020,Alcalá,2020,7,Riesgo bajo,3.3,Sin riesgo,22.0,Riesgo medio
76,Valle del Cauca,76020,Alcalá,2021,4.1,Sin riesgo,1.6,Sin riesgo,10.7,Riesgo bajo
76,Valle del Cauca,76036,Andalucía,2007,0,Sin riesgo,ND,ND,0.0,Sin riesgo
76,Valle del Cauca,76036,Andalucía,2009,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76036,Andalucía,2010,6.3,Riesgo bajo,1.7,Sin riesgo,12.6,Riesgo bajo
76,Valle del Cauca,76036,Andalucía,2011,3.9,Sin riesgo,0.0,Sin riesgo,64.3,Riesgo alto
76,Valle del Cauca,76036,Andalucía,2012,10.1,Riesgo bajo,0.0,Sin riesgo,47.4,Riesgo alto
76,Valle del Cauca,76036,Andalucía,2013,4.3,Sin riesgo,0.2,Sin riesgo,25.3,Riesgo medio
76,Valle del Cauca,76036,Andalucía,2014,6,Riesgo bajo,0.1,Sin riesgo,34.1,Riesgo medio
76,Valle del Cauca,76036,Andalucía,2015,12.7,Riesgo bajo,0.0,Sin riesgo,67.3,Riesgo alto
76,Valle del Cauca,76036,Andalucía,2016,16.1,Riesgo medio,0.1,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76036,Andalucía,2017,18.3,Riesgo medio,2.1,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76036,Andalucía,2018,17,Riesgo medio,0.8,Sin riesgo,25.2,Riesgo medio
76,Valle del Cauca,76036,Andalucía,2019,16.2,Riesgo medio,0.8,Sin riesgo,33.5,Riesgo medio
76,Valle del Cauca,76036,Andalucía,2020,6.8,Riesgo bajo,0.8,Sin riesgo,11.4,Riesgo bajo
76,Valle del Cauca,76036,Andalucía,2021,10.3,Riesgo bajo,0.1,Sin riesgo,30.7,Riesgo medio
76,Valle del Cauca,76036,Andalucía,2022,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76036,Andalucía,2023,0.1,Sin riesgo,0.1,Sin riesgo,0.1,Sin riesgo
76,Valle del Cauca,76041,Ansermanuevo,2007,81.9,Inviable sanitariamente,81.3,Inviable sanitariamente,85.5,Inviable sanitariamente
76,Valle del Cauca,76041,Ansermanuevo,2008,26.6,Riesgo medio,0.0,Sin riesgo,61.1,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2009,28.8,Riesgo medio,7.1,Riesgo bajo,52.4,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2010,27.9,Riesgo medio,6.4,Riesgo bajo,61.8,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2011,35.6,Riesgo alto,11.2,Riesgo bajo,62.3,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2012,46.5,Riesgo alto,16.2,Riesgo medio,68.8,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2013,36.7,Riesgo alto,13.5,Riesgo bajo,72.4,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2014,26.7,Riesgo medio,9.6,Riesgo bajo,68.8,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2015,25.8,Riesgo medio,10.7,Riesgo bajo,63.4,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2016,40.6,Riesgo alto,10.0,Riesgo bajo,71.4,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2017,34.7,Riesgo medio,59.7,Riesgo alto,51.8,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2018,34.3,Riesgo medio,11.1,Riesgo bajo,56.7,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2019,27.4,Riesgo medio,0.1,Sin riesgo,41.0,Riesgo alto
76,Valle del Cauca,76041,Ansermanuevo,2020,2.9,Sin riesgo,0.0,Sin riesgo,5.3,Riesgo bajo
76,Valle del Cauca,76041,Ansermanuevo,2021,0.9,Sin riesgo,2.3,Sin riesgo,0.1,Sin riesgo
76,Valle del Cauca,76054,Argelia,2007,61.7,Riesgo alto,66.3,Riesgo alto,56.6,Riesgo alto
76,Valle del Cauca,76054,Argelia,2008,23.9,Riesgo medio,20.0,Riesgo medio,36.1,Riesgo alto
76,Valle del Cauca,76054,Argelia,2009,26.7,Riesgo medio,2.5,Sin riesgo,58.6,Riesgo alto
76,Valle del Cauca,76054,Argelia,2010,25.2,Riesgo medio,1.7,Sin riesgo,64.5,Riesgo alto
76,Valle del Cauca,76054,Argelia,2011,36.2,Riesgo alto,2.6,Sin riesgo,67.8,Riesgo alto
76,Valle del Cauca,76054,Argelia,2012,43.9,Riesgo alto,6.6,Riesgo bajo,74.3,Riesgo alto
76,Valle del Cauca,76054,Argelia,2013,49.1,Riesgo alto,0.0,Sin riesgo,77.8,Riesgo alto
76,Valle del Cauca,76054,Argelia,2014,30.5,Riesgo medio,0.0,Sin riesgo,83.3,Inviable sanitariamente
76,Valle del Cauca,76054,Argelia,2015,39.4,Riesgo alto,0.1,Sin riesgo,74.4,Riesgo alto
76,Valle del Cauca,76054,Argelia,2016,54,Riesgo alto,0.0,Sin riesgo,68.2,Riesgo alto
76,Valle del Cauca,76054,Argelia,2017,34.5,Riesgo medio,ND,ND,68.3,Riesgo alto
76,Valle del Cauca,76054,Argelia,2018,33.1,Riesgo medio,1.4,Sin riesgo,70.4,Riesgo alto
76,Valle del Cauca,76054,Argelia,2019,42.7,Riesgo alto,0.0,Sin riesgo,72.8,Riesgo alto
76,Valle del Cauca,76054,Argelia,2020,8.9,Riesgo bajo,0.0,Sin riesgo,88.9,Inviable sanitariamente
76,Valle del Cauca,76054,Argelia,2021,2.3,Sin riesgo,0.0,Sin riesgo,30.3,Riesgo medio
76,Valle del Cauca,76100,Bolívar,2007,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76100,Bolívar,2008,30.5,Riesgo medio,27.9,Riesgo medio,34.9,Riesgo medio
76,Valle del Cauca,76100,Bolívar,2009,15.6,Riesgo medio,0.0,Sin riesgo,52.6,Riesgo alto
76,Valle del Cauca,76100,Bolívar,2010,16.3,Riesgo medio,1.5,Sin riesgo,33.8,Riesgo medio
76,Valle del Cauca,76100,Bolívar,2011,32,Riesgo medio,21.0,Riesgo medio,55.7,Riesgo alto
76,Valle del Cauca,76100,Bolívar,2012,29.3,Riesgo medio,16.4,Riesgo medio,50.6,Riesgo alto
76,Valle del Cauca,76100,Bolívar,2013,16.5,Riesgo medio,11.4,Riesgo bajo,31.0,Riesgo medio
76,Valle del Cauca,76100,Bolívar,2014,27.9,Riesgo medio,3.7,Sin riesgo,63.3,Riesgo alto
76,Valle del Cauca,76100,Bolívar,2015,33.1,Riesgo medio,5.3,Riesgo bajo,45.9,Riesgo alto
76,Valle del Cauca,76100,Bolívar,2016,46.8,Riesgo alto,0.0,Sin riesgo,62.4,Riesgo alto
76,Valle del Cauca,76100,Bolívar,2017,33.1,Riesgo medio,2.1,Sin riesgo,51.4,Riesgo alto
76,Valle del Cauca,76100,Bolívar,2018,27,Riesgo medio,0.6,Sin riesgo,36.6,Riesgo alto
76,Valle del Cauca,76100,Bolívar,2019,19.7,Riesgo medio,1.2,Sin riesgo,22.4,Riesgo medio
76,Valle del Cauca,76100,Bolívar,2020,23.7,Riesgo medio,0.0,Sin riesgo,27.1,Riesgo medio
76,Valle del Cauca,76100,Bolívar,2021,20.1,Riesgo medio,0.7,Sin riesgo,22.9,Riesgo medio
76,Valle del Cauca,76100,Bolívar,2022,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76100,Bolívar,2023,1.7,Sin riesgo,1.8,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76109,Buenaventura,2007,14.2,Riesgo medio,14.7,Riesgo medio,80.3,Inviable sanitariamente
76,Valle del Cauca,76109,Buenaventura,2008,9.3,Riesgo bajo,11.4,Riesgo bajo,32.9,Riesgo medio
76,Valle del Cauca,76109,Buenaventura,2009,17.6,Riesgo medio,ND,ND,17.6,Riesgo medio
76,Valle del Cauca,76109,Buenaventura,2012,11.4,Riesgo bajo,18.5,Riesgo medio,56.4,Riesgo alto
76,Valle del Cauca,76109,Buenaventura,2013,12.4,Riesgo bajo,16.0,Riesgo medio,64.5,Riesgo alto
76,Valle del Cauca,76109,Buenaventura,2014,8.5,Riesgo bajo,60.8,Riesgo alto,64.0,Riesgo alto
76,Valle del Cauca,76109,Buenaventura,2015,7.7,Riesgo bajo,9.4,Riesgo bajo,25.0,Riesgo medio
76,Valle del Cauca,76109,Buenaventura,2016,4.8,Sin riesgo,ND,ND,ND,ND
76,Valle del Cauca,76109,Buenaventura,2017,26,Riesgo medio,53.0,Riesgo alto,54.4,Riesgo alto
76,Valle del Cauca,76109,Buenaventura,2018,36.6,Riesgo alto,14.6,Riesgo medio,59.8,Riesgo alto
76,Valle del Cauca,76109,Buenaventura,2019,33,Riesgo medio,54.8,Riesgo alto,61.6,Riesgo alto
76,Valle del Cauca,76109,Buenaventura,2020,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76109,Buenaventura,2021,2.6,Sin riesgo,2.4,Sin riesgo,3.3,Sin riesgo
76,Valle del Cauca,76109,Buenaventura,2022,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76109,Buenaventura,2023,0.4,Sin riesgo,0.3,Sin riesgo,0.8,Sin riesgo
76,Valle del Cauca,76111,Guadalajara de Buga,2007,0,Sin riesgo,0.0,Sin riesgo,ND,ND
76,Valle del Cauca,76111,Guadalajara de Buga,2008,10.3,Riesgo bajo,5.4,Riesgo bajo,26.2,Riesgo medio
76,Valle del Cauca,76111,Guadalajara de Buga,2009,34.3,Riesgo medio,28.6,Riesgo medio,35.2,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2010,22.9,Riesgo medio,0.0,Sin riesgo,27.5,Riesgo medio
76,Valle del Cauca,76111,Guadalajara de Buga,2011,18.7,Riesgo medio,8.9,Riesgo bajo,42.4,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2012,27.8,Riesgo medio,3.4,Sin riesgo,45.9,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2013,30.2,Riesgo medio,5.9,Riesgo bajo,51.6,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2014,25.1,Riesgo medio,9.7,Riesgo bajo,43.4,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2015,32.4,Riesgo medio,4.5,Sin riesgo,47.5,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2016,29.5,Riesgo medio,4.5,Sin riesgo,47.0,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2017,29.5,Riesgo medio,1.9,Sin riesgo,59.8,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2018,34.7,Riesgo medio,7.9,Riesgo bajo,54.2,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2019,29.2,Riesgo medio,7.9,Riesgo bajo,55.5,Riesgo alto
76,Valle del Cauca,76111,Guadalajara de Buga,2020,0,Sin riesgo,0.0,Sin riesgo,ND,ND
76,Valle del Cauca,76111,Guadalajara de Buga,2021,0,Sin riesgo,0.0,Sin riesgo,ND,ND
76,Valle del Cauca,76111,Guadalajara de Buga,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
76,Valle del Cauca,76111,Guadalajara de Buga,2023,0,Sin riesgo,0.0,Sin riesgo,ND,ND
76,Valle del Cauca,76113,Bugalagrande,2007,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
76,Valle del Cauca,76113,Bugalagrande,2008,19,Riesgo medio,19.0,Riesgo medio,ND,ND
76,Valle del Cauca,76113,Bugalagrande,2009,20.7,Riesgo medio,0.4,Sin riesgo,33.3,Riesgo medio
76,Valle del Cauca,76113,Bugalagrande,2010,20.3,Riesgo medio,0.0,Sin riesgo,28.6,Riesgo medio
76,Valle del Cauca,76113,Bugalagrande,2011,30.5,Riesgo medio,22.4,Riesgo medio,72.5,Riesgo alto
76,Valle del Cauca,76113,Bugalagrande,2012,11.2,Riesgo bajo,7.7,Riesgo bajo,13.1,Riesgo bajo
76,Valle del Cauca,76113,Bugalagrande,2013,9,Riesgo bajo,2.5,Sin riesgo,20.1,Riesgo medio
76,Valle del Cauca,76113,Bugalagrande,2014,10,Riesgo bajo,1.2,Sin riesgo,23.6,Riesgo medio
76,Valle del Cauca,76113,Bugalagrande,2015,19.4,Riesgo medio,4.6,Sin riesgo,34.5,Riesgo medio
76,Valle del Cauca,76113,Bugalagrande,2016,12,Riesgo bajo,3.6,Sin riesgo,19.6,Riesgo medio
76,Valle del Cauca,76113,Bugalagrande,2017,21.6,Riesgo medio,2.6,Sin riesgo,22.9,Riesgo medio
76,Valle del Cauca,76113,Bugalagrande,2018,25.5,Riesgo medio,0.0,Sin riesgo,34.0,Riesgo medio
76,Valle del Cauca,76113,Bugalagrande,2019,23.1,Riesgo medio,0.2,Sin riesgo,34.0,Riesgo medio
